day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
01日,23分 松尾 雄斗,25分 原田 鉄平 36分 原田 鉄平 83分 本藤 風太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,1,3,第17節83,コンサドーレ札幌U-18,静岡学園高校,"25分,36分,83分,23分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m83.html,2013
01日,None,None,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,0,0,第17節85,三菱養和ＳＣユース,ＪＦＡアカデミー福島,,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m85.html,2013
01日,29分 中野 雅臣 80分 菅嶋 弘希,40分 北川 航也 45+1分 北川 航也 63分 西澤 健太 73分 宮本 航汰,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,2,4,第17節84,東京ヴェルディユース,清水エスパルスユース,"40分,45+1分,63分,73分,29分,80分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m84.html,2013
08日,9分 井上 瑠寧,51分 入江 勇樹 57分 青木 亮太 63分 立花 歩夢,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,1,3,第18節86,桐光学園高校,流通経済大学付属柏高校,"51分,57分,63分,9分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m86.html,2013
08日,,82分 金子 翔太 90+4分 金子 翔太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,0,2,第18節87,静岡学園高校,ＪＦＡアカデミー福島,"82分,90+4分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m87.html,2013
08日,11分 浅沼 大和 66分 柳沢 拓弥 90+1分 宮本 航汰,44分 秋本 和希 56分 木村 陸人 60分 木村 陸人,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,3,3,第18節88,清水エスパルスユース,三菱養和ＳＣユース,"44分,56分,60分,11分,66分,90+1分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m88.html,2013
08日,55分 蒲生 幹,35分 鈴木 優磨,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,1,1,第18節89,コンサドーレ札幌U-18,鹿島アントラーズユース,"35分,55分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m89.html,2013
08日,22分 辛島 昌幸,11分 安西 幸輝 28分 菅嶋 弘希 37分 菅嶋 弘希 61分 菅嶋 弘希,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,1,4,第18節90,青森山田高校,東京ヴェルディユース,"11分,28分,37分,61分,22分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m90.html,2013
day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
07日,24分 木戸 皓貴,27分 福川 和希 31分 髙木 彰人 73分 山﨑 拓海 77分 山﨑 拓海 89分 山﨑 拓海,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,1,5,第1節1,東福岡高校,ガンバ大阪ユース,"27分,31分,73分,77分,89分,24分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m1.html,2013
07日,90+3分 川縁 大雅,55分 岸本 武流 81分 阪本 将基 90+1分 前川 大河,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,1,3,第1節2,富山第一高校,セレッソ大阪U-18,"55分,81分,90+1分,90+3分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m2.html,2013
07日,89分 山本 宗太朗,72分 桜井 昴,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,1,1,第1節3,大津高校,名古屋グランパスU18,"72分,89分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m3.html,2013
07日,19分 大谷 尚輝 63分 諸岡 佑輔 67分 越智 大和 90+2分 越智 大和,28分 藤本 裕豪 53分 松井 慎太朗,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,4,2,第1節4,サンフレッチェ広島F.Cユース,ヴィッセル神戸U-18,"28分,53分,19分,63分,67分,90+2分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m4.html,2013
07日,13分 渡辺 瑞基 24分 佐々木 亜門 75分 石井 大雅,80分 大西 勇輝 90+1分 大西 勇輝,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,3,2,第1節5,アビスパ福岡U-18,京都サンガF.C. U-18,"80分,90+1分,13分,24分,75分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m5.html,2013
14日,87分 石川 大貴 90+2分 青山 景昌,44分 川辺 駿 77分 越智 大和 82分 長沼 洋一,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,2,3,第2節6,名古屋グランパスU18,サンフレッチェ広島F.Cユース,"44分,77分,82分,87分,90+2分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m6.html,2013
14日,24分 善本 燎 26分 大塚 翔,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,2,0,第2節7,富山第一高校,東福岡高校,"24分,26分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m7.html,2013
14日,42分 松井 慎太朗,63分 山口 晃大,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,1,1,第2節8,ヴィッセル神戸U-18,アビスパ福岡U-18,"63分,42分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m8.html,2013
14日,12分 村上 稜 20分 丸岡 満 26分 丸岡 満 89分 沖野 将基,87分 オウンゴール,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,4,1,第2節9,セレッソ大阪U-18,大津高校,"87分,12分,20分,26分,89分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m9.html,2013
14日,44分 松川 宏二,24分 小川 直毅,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,1,1,第2節10,京都サンガF.C. U-18,ガンバ大阪ユース,"24分,44分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m10.html,2013
21日,73分 越智 大和 90+1分 中野 匠,32分 坂元 大希 38分 葛谷 将平,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,2,2,第3節11,サンフレッチェ広島F.Cユース,大津高校,"32分,38分,73分,90+1分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m11.html,2013
21日,24分 宅野 海里 82分 平山 悠大 90+5分 宅野 海里,83分 西村 拓真,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,3,1,第3節12,京都サンガF.C. U-18,富山第一高校,"83分,24分,82分,90+5分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m12.html,2013
21日,36分 髙木 彰人,8分 加古 晴也 83分 加古 晴也,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,1,2,第3節13,ガンバ大阪ユース,ヴィッセル神戸U-18,"8分,83分,36分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m13.html,2013
21日,64分 町田 蘭次郎 83分 渡辺 瑞基 87分 渡辺 瑞基,11分 北川 柊斗 14分 北川 柊斗 27分 桜井 昴 45分 石川 大貴 45+2分 金 来遠 72分 笹沼 孔明,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,3,6,第3節14,アビスパ福岡U-18,名古屋グランパスU18,"11分,14分,27分,45分,45+2分,72分,64分,83分,87分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m14.html,2013
21日,15分 熊本 雄太 25分 オウンゴール 39分 木戸 皓貴,21分 大津 耀誠 67分 オウンゴール,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,3,2,第3節15,東福岡高校,セレッソ大阪U-18,"21分,67分,15分,25分,39分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m15.html,2013
27日,None,None,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,0,0,第4節16,大津高校,アビスパ福岡U-18,,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m16.html,2013
28日,,74分 表原 玄太 82分 藤本 裕豪,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,0,2,第4節17,富山第一高校,ヴィッセル神戸U-18,"74分,82分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m17.html,2013
28日,49分 青山 景昌 63分 森 勇人 90分 森 勇人,15分 市丸 瑞希 23分 髙木 彰人 40分 和田 一真 43分 井手口 陽介 48分 内田 裕斗 53分 髙木 彰人 72分 中村 文哉 90+1分 岩本 和希,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,3,8,第4節18,名古屋グランパスU18,ガンバ大阪ユース,"15分,23分,40分,43分,48分,53分,72分,90+1分,49分,63分,90分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m18.html,2013
28日,68分 熊本 雄太,41分 大西 勇輝 79分 奥川 雅也,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,1,2,第4節19,東福岡高校,京都サンガF.C. U-18,"41分,79分,68分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m19.html,2013
28日,,10分 川辺 駿 42分 越智 大和 59分 中野 匠,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,04月,,,0,3,第4節20,セレッソ大阪U-18,サンフレッチェ広島F.Cユース,"10分,42分,59分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m20.html,2013
04日,12分 青山 景昌 17分 青山 景昌 29分 森 勇人 38分 北川 柊斗 67分 青山 景昌 90+2分 青山 景昌,31分 高浪 奨,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,6,1,第5節21,名古屋グランパスU18,富山第一高校,"31分,12分,17分,29分,38分,67分,90+2分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m21.html,2013
04日,75分 白岩 海斗,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,1,0,第5節22,ガンバ大阪ユース,大津高校,75分,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m22.html,2013
04日,6分 加古 晴也,27分 中島 賢星 39分 赤木 翼 59分 木戸 皓貴,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,1,3,第5節23,ヴィッセル神戸U-18,東福岡高校,"27分,39分,59分,6分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m23.html,2013
04日,46分 佐々木 亜門 72分 関 恭範,42分 諸岡 佑輔 56分 長沼 洋一 84分 越智 大和,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,2,3,第5節24,アビスパ福岡U-18,サンフレッチェ広島F.Cユース,"42分,56分,84分,46分,72分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m24.html,2013
04日,11分 大西 勇輝 43分 藤井 飛圭,85分 阪本 将基,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,2,1,第5節25,京都サンガF.C. U-18,セレッソ大阪U-18,"85分,11分,43分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m25.html,2013
11日,17分 高田 和弥 52分 阪本 将基,39分 関 恭範,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,2,1,第6節26,セレッソ大阪U-18,アビスパ福岡U-18,"39分,17分,52分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m26.html,2013
12日,33分 木戸 皓貴 74分 中島 賢星 79分 木戸 皓貴,28分 金 来遠 57分 北川 柊斗 60分 金 来遠 86分 杉森 考起,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,3,4,第6節27,東福岡高校,名古屋グランパスU18,"28分,57分,60分,86分,33分,74分,79分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m27.html,2013
12日,55分 諸岡 佑輔 67分 越智 大和,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,2,0,第6節28,サンフレッチェ広島F.Cユース,ガンバ大阪ユース,"55分,67分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m28.html,2013
12日,16分 瀬戸口 大智 60分 永島 悠史,31分 加古 晴也 55分 米澤 令衣 83分 表原 玄太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,2,3,第6節29,京都サンガF.C. U-18,ヴィッセル神戸U-18,"31分,55分,83分,16分,60分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m29.html,2013
12日,57分 大塚 翔 71分 高浪 奨,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,05月,,,2,0,第6節30,富山第一高校,大津高校,"57分,71分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m30.html,2013
29日,47分 米澤 令衣,11分 大津 耀誠 77分 丸岡 満,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,1,2,第7節31,ヴィッセル神戸U-18,セレッソ大阪U-18,"11分,77分,47分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m31.html,2013
30日,21分 北川 柊斗 45分 杉森 考起 80分 森 晃太,11分 奥川 雅也,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,3,1,第7節32,名古屋グランパスU18,京都サンガF.C. U-18,"11分,21分,45分,80分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m32.html,2013
30日,58分 渡辺 仁史朗,27分 濱中 優作 35分 島田 将也,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,1,2,第7節33,富山第一高校,サンフレッチェ広島F.Cユース,"27分,35分,58分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m33.html,2013
30日,51分 内田 裕斗 58分 中村 文哉,45+2分 山口 晃大 64分 山口 晃大,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,2,2,第7節34,ガンバ大阪ユース,アビスパ福岡U-18,"45+2分,64分,51分,58分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m34.html,2013
30日,,56分 木戸 皓貴 72分 木戸 皓貴 75分 中島 賢星,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,0,3,第7節35,大津高校,東福岡高校,"56分,72分,75分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m35.html,2013
06日,35分 渡辺 瑞基 53分 渡辺 瑞基,81分 西村 拓真 89分 渡辺 仁史朗,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,2,2,第8節36,アビスパ福岡U-18,富山第一高校,"81分,89分,35分,53分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m36.html,2013
07日,5分 松井 慎太朗 40分 米澤 令衣 45+4分 米澤 令衣,57分 北川 柊斗,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,3,1,第8節37,ヴィッセル神戸U-18,名古屋グランパスU18,"57分,5分,40分,45+4分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m37.html,2013
07日,,74分 野口 航,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,0,1,第8節38,京都サンガF.C. U-18,大津高校,74分,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m38.html,2013
07日,12分 野口 翼 39分 大谷 尚輝,27分 木戸 皓貴 65分 木戸 皓貴 90分 熊本 雄太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,2,3,第8節39,サンフレッチェ広島F.Cユース,東福岡高校,"27分,65分,90分,12分,39分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m39.html,2013
07日,60分 阪本 将基 90+3分 岸本 武流,29分 小川 直毅,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,2,1,第8節40,セレッソ大阪U-18,ガンバ大阪ユース,"29分,60分,90+3分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m40.html,2013
20日,,33分 堂園 和馬 39分 山添 健太 83分 南島 彰人 88分 南島 彰人 90+2分 山口 真司,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,0,5,第9節41,大津高校,ヴィッセル神戸U-18,"33分,39分,83分,88分,90+2分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m41.html,2013
20日,26分 木戸 皓貴,56分 牛之濵 容,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,1,1,第9節42,東福岡高校,アビスパ福岡U-18,"56分,26分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m42.html,2013
21日,73分 妹尾 直哉,2分 高浪 奨 36分 高浪 奨,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,1,2,第9節43,ガンバ大阪ユース,富山第一高校,"2分,36分,73分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m43.html,2013
21日,15分 諸岡 佑輔 62分 諸岡 佑輔 76分 川辺 駿 86分 川辺 駿,1分 奥川 雅也,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,4,1,第9節45,サンフレッチェ広島F.Cユース,京都サンガF.C. U-18,"1分,15分,62分,76分,86分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m45.html,2013
21日,58分 曽雌 大介 66分 北川 柊斗,55分 高田 和弥 75分 大津 耀誠 83分 岸本 武流,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,2,3,第9節44,名古屋グランパスU18,セレッソ大阪U-18,"55分,75分,83分,58分,66分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m44.html,2013
24日,3分 松井 慎太朗 25分 米澤 令衣,28分 越智 大和,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,2,1,第10節46,ヴィッセル神戸U-18,サンフレッチェ広島F.Cユース,"28分,3分,25分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m46.html,2013
24日,41分 田村 亮介 86分 松下 英右,29分 佐々木 亜門,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,2,1,第10節47,京都サンガF.C. U-18,アビスパ福岡U-18,"29分,41分,86分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m47.html,2013
25日,66分 桜井 昴,59分 橋田 夏希,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,1,1,第10節48,名古屋グランパスU18,大津高校,"59分,66分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m48.html,2013
25日,56分 大津 耀誠,16分 西村 拓真 88分 大塚 翔,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,1,2,第10節49,セレッソ大阪U-18,富山第一高校,"16分,88分,56分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m49.html,2013
25日,,51分 松田 天馬 68分 中島 賢星 69分 中島 賢星 75分 草野 昂希,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,0,4,第10節50,ガンバ大阪ユース,東福岡高校,"51分,68分,69分,75分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m50.html,2013
31日,68分 佐々木 亜門,15分 表原 玄太 61分 松井 慎太朗 90+4分 米澤 令衣,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,1,3,第11節51,アビスパ福岡U-18,ヴィッセル神戸U-18,"15分,61分,90+4分,68分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m51.html,2013
01日,,73分 青山 景昌 90+3分 北川 柊斗,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,2,第11節52,サンフレッチェ広島F.Cユース,名古屋グランパスU18,"73分,90+3分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m52.html,2013
01日,67分 阿部 敬太 74分 赤木 翼 76分 阿部 敬太 90+1分 阿部 敬太,77分 渡辺 仁史朗,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,4,1,第11節53,東福岡高校,富山第一高校,"77分,67分,74分,76分,90+1分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m53.html,2013
01日,55分 中満 健太 63分 中満 健太,7分 前川 大河 19分 前川 大河,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,2,2,第11節54,大津高校,セレッソ大阪U-18,"7分,19分,55分,63分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m54.html,2013
01日,,7分 田村 亮介 18分 奥川 雅也 62分 田村 亮介 79分 松下 英右,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,4,第11節55,ガンバ大阪ユース,京都サンガF.C. U-18,"7分,18分,62分,79分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m55.html,2013
07日,None,None,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,0,第12節56,大津高校,サンフレッチェ広島F.Cユース,,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m56.html,2013
07日,90分 大森 史裕,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,0,第12節57,名古屋グランパスU18,アビスパ福岡U-18,90分,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m57.html,2013
08日,75分 村井 和樹,35分 田村 亮介 80分 田村 亮介,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,2,第12節58,富山第一高校,京都サンガF.C. U-18,"35分,80分,75分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m58.html,2013
08日,90+1分 前川 大河,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,0,第12節59,セレッソ大阪U-18,東福岡高校,90+1分,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m59.html,2013
08日,63分 表原 玄太 71分 山口 真司,10分 オウンゴール,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,2,1,第12節60,ヴィッセル神戸U-18,ガンバ大阪ユース,"10分,63分,71分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m60.html,2013
14日,57分 南島 彰人,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,0,第13節61,ヴィッセル神戸U-18,富山第一高校,57分,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m61.html,2013
15日,,90分 一美 和成,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,1,第13節62,アビスパ福岡U-18,大津高校,90分,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m62.html,2013
15日,,45+1分 松田 天馬 49分 松田 天馬 69分 阿部 敬太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,3,第13節63,京都サンガF.C. U-18,東福岡高校,"45+1分,49分,69分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m63.html,2013
15日,57分 諸岡 佑輔 80分 中野 匠 83分 横山 航河,19分 岸本 武流,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,3,1,第13節64,サンフレッチェ広島F.Cユース,セレッソ大阪U-18,"19分,57分,80分,83分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m64.html,2013
15日,87分 嫁阪 翔太,6分 後藤 弘樹 47分 桜井 昴 57分 桜井 昴 90+5分 北川 柊斗,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,4,第13節65,ガンバ大阪ユース,名古屋グランパスU18,"6分,47分,57分,90+5分,87分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m65.html,2013
21日,7分 諸岡 佑輔 51分 諸岡 佑輔,8分 関 恭範 26分 山口 晃大 32分 関 恭範 67分 関 恭範 85分 渡辺 瑞基,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,2,5,第14節66,サンフレッチェ広島F.Cユース,アビスパ福岡U-18,"8分,26分,32分,67分,85分,7分,51分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m66.html,2013
22日,10分 西村 拓真 16分 西村 拓真 50分 西村 拓真,43分 北川 柊斗 87分 吹ヶ 徳喜,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,3,2,第14節67,富山第一高校,名古屋グランパスU18,"43分,87分,10分,16分,50分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m67.html,2013
22日,86分 岩本 祥明,34分 小川 直毅 39分 小川 直毅 50分 妹尾 直哉 56分 山﨑 拓海 80分 嫁阪 翔太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,5,第14節68,大津高校,ガンバ大阪ユース,"34分,39分,50分,56分,80分,86分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m68.html,2013
22日,,63分 松下 英右,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,1,第14節69,セレッソ大阪U-18,京都サンガF.C. U-18,63分,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m69.html,2013
22日,19分 阿部 敬太 39分 熊本 雄太,8分 山口 真司,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,2,1,第14節70,東福岡高校,ヴィッセル神戸U-18,"8分,19分,39分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m70.html,2013
06日,None,None,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,0,0,第15節71,名古屋グランパスU18,東福岡高校,,http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m71.html,2013
06日,,87分 高浪 奨 90+2分 村井 和樹,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,0,2,第15節72,大津高校,富山第一高校,"87分,90+2分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m72.html,2013
06日,62分 米澤 令衣,54分 奥川 雅也 83分 平山 悠大,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,1,2,第15節73,ヴィッセル神戸U-18,京都サンガF.C. U-18,"54分,83分,62分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m73.html,2013
06日,16分 市丸 瑞希 71分 和田 一真,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,2,0,第15節74,ガンバ大阪ユース,サンフレッチェ広島F.Cユース,"16分,71分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m74.html,2013
06日,44分 佐々木 亜門,3分 高田 和弥 68分 大津 耀誠,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,1,2,第15節75,アビスパ福岡U-18,セレッソ大阪U-18,"3分,68分,44分",http://www.jfa.or.jp/match/matches/2013/premier_league/west/match_page/m75.html,2013
